frequency_hz,stock_mean_db,baseline_repeatability_db,stock_after_delta_db,pk_1000_plus12_q1_expected_db,pk_1000_plus12_q1_measured_raw_db,pk_1000_plus12_q1_measured_normalized_db,pk_1000_plus12_q1_error_db,pk_4000_minus12_q1_expected_db,pk_4000_minus12_q1_measured_raw_db,pk_4000_minus12_q1_measured_normalized_db,pk_4000_minus12_q1_error_db,three_band_100p9_1000m9_6000p9_expected_db,three_band_100p9_1000m9_6000p9_measured_raw_db,three_band_100p9_1000m9_6000p9_measured_normalized_db,three_band_100p9_1000m9_6000p9_error_db
26.255130060620306,19.260624419357548,-0.005533115332045924,-0.008520775834739425,0.0006958920984003155,-0.008916527289585474,-0.005574475805384888,-0.006270367903785204,-4.163898958769949e-05,-0.008979216440366145,-0.0110501078471711,-0.0110084688575834,0.045727761409779855,0.03848958157401228,0.060184452007125494,0.01445669059734564
26.61467773946509,19.28755728022766,0.0029191592711619307,-0.006762578391619201,0.0007150822314987899,-0.00892406444414462,-0.005582012959944033,-0.0062970951914428225,-4.278723832435731e-05,-0.006160909430754202,-0.008231800837559158,-0.0081890135992348,0.046991073805028094,0.04646090601336539,0.0681557764464786,0.02116470264145051
26.979149200178938,19.28755728022766,0.0029191592711619307,-0.006762578391619201,0.0007348015520094945,-0.00892406444414462,-0.005582012959944033,-0.006316814511953528,-4.39671514945237e-05,-0.006160909430754202,-0.008231800837559158,-0.008187833686064634,0.048289352378562626,0.04646090601336539,0.0681557764464786,0.01986642406791598
27.348611870892608,19.321620411179374,0.0020239624886251306,-0.012458067436160292,0.0007550646525720605,0.0016513450733697255,0.004993396557570312,0.004238331904998251,-4.517960228137832e-05,0.0013048682194423122,-0.0007660231873626439,-0.0007208435850812655,0.04962356853481276,0.04933114467322852,0.07102601510634174,0.021402446571528976
27.723134103123137,19.321620411179374,0.0020239624886251306,-0.012458067436160292,0.0007758865283917766,0.0016513450733697255,0.004993396557570312,0.004217510029178535,-4.6425487957012134e-05,0.0013048682194423122,-0.0007660231873626439,-0.0007195976994056317,0.050994720838046764,0.04933114467322852,0.07102601510634174,0.020031294268294975
28.1027851844191,19.37112813193118,0.005483923204653962,-0.013933005776355145,0.0007972825878744269,0.005092003896770336,0.008434055380970923,0.007636772793096496,-4.770573051893791e-05,0.002730403804036996,0.0006595123972320399,0.0007072181277509778,0.05240383583761412,0.051038618052430706,0.07273348848554392,0.020329652647929804
28.487635351178962,19.39779202688624,0.02281835816241795,-0.021476902849851598,0.000819268664845516,0.0035682426106689036,0.00691029409486949,0.006091025430023974,-4.902127742014396e-05,0.0004342484220565268,-0.0016366429847484293,-0.0015876217073282854,0.05385196880835142,0.05592867796974943,0.07762354840286265,0.023771579594511226
28.877755801644962,19.432574345786406,0.011132825289461579,-0.013563822899847366,0.0008418610291795545,0.007072031546289992,0.010414083030490578,0.009572222001311024,-5.037310220078907e-05,0.006720106136366866,0.00464921472956191,0.0046995878317626985,0.05534020459810992,0.0547215800760128,0.07641645050912602,0.021076245911016096
29.273218709075053,19.47479965886867,0.016663462871690626,-0.00793010198174926,0.0008650763997638136,-0.008021025390370085,-0.004678973906169498,-0.005544050305933312,-5.176220529155192e-05,-0.00269015352236579,-0.004761044929170746,-0.004709282723879194,0.05686965848196536,0.04825613351467695,0.06995100394779016,0.013081345465824804
29.674097235095008,19.489153603795724,0.018411148780877795,-0.007638709055505899,0.0008889319562808797,-0.0001220669359831561,0.00321998454821743,0.0023310525919365502,-5.318961466558381e-05,-0.007220724926956024,-0.00929161633376098,-0.009238426719095395,0.05844147697387037,0.05013217108851009,0.07182704152162331,0.013385564547752936
