frequency_hz,48000_common_measured_db,48000_common_fitted_db,48000_bank_measured_db,48000_half0_theory_db,48000_half1_theory_db,352800_common_measured_db,352800_common_fitted_db,352800_bank_measured_db,352800_half0_theory_db,352800_half1_theory_db
39.655995665874116,0.0023097816383404676,0.001587038965743007,0.028982155808766025,0.04386467343751141,-0.0028258429733891838,0.001997608722932495,0.00188205642803304,0.050499096911318805,0.05196311764824661,-0.0033477399850867446
40.10788365439638,-0.012149225268765974,0.0016234139700947656,0.03483663691493717,0.04486974201617305,-0.0028906106775948666,0.031656656293543604,0.001925193138629204,0.04100184497368041,0.05315367587045767,-0.003424469165540605
40.56492099677403,-0.013456145764265827,0.0016606226794545415,0.0328354085339307,0.045897832211035466,-0.0029568628123805485,-0.01636732283930823,0.0019693185264783785,0.03145873519986296,0.0543715012499866,-0.003502956911921675
41.027166370922366,0.0049286694097790615,0.0016986842017753649,0.06921963881462297,0.046949471000968,-0.0030246333985724993,0.02341578399134444,0.0020144552511292893,0.04592670187405766,0.0556172178045731,-0.003583243527039279
41.49467912340327,-0.012250171054070037,0.0017376180826539208,0.04055982050877212,0.04802519741503619,-0.0030939572362509663,0.0037297271803724188,0.0020606264913019573,0.03467076362908593,0.05689146380836064,-0.0036653702371987965
41.9675192770446,0.016002988367505765,0.0017774443159783175,0.06306752533011391,0.04912556279565738,-0.003164869923504754,0.006938600767769384,0.0021078559570021816,0.040355363120190266,0.05819489212116906,-0.003749379213685247
42.44574753864624,0.025365621990614727,0.001818183353562104,0.059042190855979795,0.05025113110022589,-0.003237407873718135,-0.0001276284450429186,0.0021561679016224855,0.06283057504429877,0.05952817051526816,-0.0038353135935632757
42.92942530677422,0.026181004320397903,0.001859856116053354,0.07078495365137989,0.05140247916248822,-0.003311608334970195,-0.0008804053732076964,0.0022055871343263853,0.054989196814880334,0.060891982022584716,-0.003923217502938883
43.41861467964346,0.013421497773501954,0.0019024840034893372,0.0796853944404355,0.05258019701295967,-0.003387509408765664,-0.007612793425604539,0.0022561390328257854,0.09074204552150932,0.06228702527625561,-0.004013136079037464
43.91337846309051,0.02288471366902408,0.0019460889065726918,0.07942900809535665,0.053784888161019166,-0.0034651500700162313,-0.037817993358311854,0.0023078495565687545,0.03852821201711486,0.06371401486694507,-0.004105115493187113
44.413780178636884,0.01986239030417488,0.0019906932174368654,0.07814780874280565,0.055017169903777384,-0.0035445701864618337,-0.028068904224152903,0.0023607452597571967,0.024043873953747838,0.06517368170759966,-0.004199202974850342
44.91988407164457,-0.002941076019140766,0.002036319841437557,0.08328807183086802,0.05627767365105657,-0.003625810539726872,-0.010384111614401706,0.00241485330518924,0.02917102129284864,0.06666677340414472,-0.004295446835816015
45.43175511956424,-0.00550721151177639,0.0020829922089712436,0.07686409182542071,0.05756704523402579,-0.0037089128458053294,0.0005373709393318906,0.0024702014782494418,0.06607791436014708,0.06819405463513083,-0.0043938964946898034
45.949459040277624,-0.009270937375606948,0.002130734287336143,0.05884911913498499,0.05888594524753255,-0.0037939197763217918,-0.025231282873319473,0.002526818201004269,0.0617974506603418,0.0697563075389901,-0.004494602502683093
46.473062300534835,-0.011340294604891867,0.0021795705930828606,0.05593309628426375,0.06023504936843352,-0.0038808749814649196,0.008673410141426271,0.002584732546782581,0.07647782092488818,0.07135433211828844,-0.0045976165693751
47.00263212448785,-0.0020466797815001173,0.0022295262046791594,0.07471042153658132,0.061615048715690415,-0.003969823111168846,-0.028093444801269997,0.00264397425538557,0.07006709922042241,0.07298894663361233,-0.004702991589241677
47.53823650232132,0.0014800349711790659,0.0022806267753634245,0.06550886876756586,0.06302665019645262,-0.004060809838418151,-0.014060775655458971,0.0027045737479851144,0.0866760219748177,0.07466098803196768,-0.004810781668542173
48.07994419898155,-0.016154934233401676,0.002332898545999689,0.05809268080973247,0.06447057685950706,-0.004153881883485349,-0.008831297458179935,0.002766562143008019,0.0833509996702486,0.07637131235858118,-0.004921042153632872
48.62782476300526,-0.010717117611745465,0.0023863683592548926,0.07815746783128581,0.06594756827108596,-0.004249087036245454,-0.056378688035130055,0.0028299712720033588,0.03642907813821815,0.07812079520562804,-0.005033829658999735
49.18194853544852,-0.010717117611745465,0.002441063672649519,0.07815746783128581,0.06745838088490237,-0.004346474182491724,-0.056378688035130055,0.0028948336958456366,0.03642907813821815,0.07991033214122896,-0.005149202096341454
49.74238665891783,0.022262392664695284,0.00249701257304206,0.09071129454484612,0.06900378843380886,-0.004446093327941379,-0.039740914623340985,0.0029611827219040293,0.011496892923931842,0.0817408391777914,-0.005267218704127322
