frequency_hz,stock_mean_db,baseline_repeatability_db,stock_after_delta_db,etymotic_evo_2flange_expected_db,etymotic_evo_2flange_measured_raw_db,etymotic_evo_2flange_measured_normalized_db,etymotic_evo_2flange_error_db
40.57321179121995,19.739375810151497,-0.0007434844714460098,-0.004670712528731968,-9.757221748467067,-9.73998639819158,-9.693834120266951,0.06338762820011645
41.128836695348355,19.741336701065485,-0.007205125697304027,-0.004821348941081993,-9.760666334209022,-9.74231486594432,-9.69616258801969,0.06450374618933097
41.692070537011126,19.769949226054425,-0.005148092559313255,0.0009071788106851386,-9.76421770164882,-9.73726105131355,-9.69110877338892,0.07310892825989868
42.263017515875994,19.786489280766084,-0.0005130193330415977,0.004400835434093864,-9.767879123174986,-9.73795145032725,-9.691799172402622,0.07607995077236396
42.84178325856035,19.80123879084286,-0.01088534379822903,0.0010151860726033135,-9.77165395669179,-9.763634348096552,-9.717482070171924,0.05417188651986571
43.42847483817246,19.820518577592832,-0.005726350379635647,0.002370129818903166,-9.775545645615079,-9.759457286467871,-9.713305008543243,0.06224063707183625
44.02320079412018,19.825646388577553,-0.004620666306088594,0.008558921046603274,-9.779557719742542,-9.767957072900485,-9.721804794975856,0.057752924766685254
44.62607115219107,19.84359439243466,-0.006209929219131993,0.006134166114787121,-9.783693795400307,-9.767022076640108,-9.72086979871548,0.06282399668482697
45.2371974449074,19.836493215049078,-0.024668270681761584,0.014510068333976278,-9.78795757511123,-9.75683430190325,-9.710682023978622,0.0772755511326082
45.85669273216005,19.83379694632046,-0.017254558806538256,0.004381369448147154,-9.79235284881533,-9.76879414647818,-9.722641868553552,0.06971098026177813
46.484671622124736,19.844299843492898,-0.008882618702468648,0.009465326978379096,-9.79688349215716,-9.77838676254272,-9.732234484618091,0.0646490075390691
47.12125029246487,19.841194206608478,0.002193813014869761,0.009978973619190867,-9.80155346749883,-9.781943731366777,-9.735791453442149,0.06576201405668058
47.76654651182474,19.836834998636675,0.00038676988864949635,0.01497960887832761,-9.806366822341072,-9.777584523394975,-9.731432245470346,0.07493457687072613
48.420679661616965,19.857138412054535,-0.00474153813293654,0.004940553805774073,-9.811327688870602,-9.779302279360358,-9.73315000143573,0.07817768743487186
49.08377075810838,19.840380894895283,0.010058210394980449,0.009438195025769147,-9.81644028296315,-9.762181267604756,-9.716028989680128,0.10041129328302212
49.7559424748083,19.84750738031587,-0.003733512070912326,0.007519165230437608,-9.82170890279101,-9.772926460844166,-9.726774182919538,0.09493471987147117
50.437319165163544,19.877422056832074,0.00201219941431674,0.003103167074840485,-9.827137927697503,-9.785796617070858,-9.73964433914623,0.08749358855127376
51.12802688556399,19.89638741556228,-0.00906548019565534,-0.010789115141069061,-9.83273181563715,-9.817274667531791,-9.771122389607163,0.06160942602998709
51.82819341866339,19.876101052985327,-0.007114515030444579,0.004729807948720577,-9.838495102022053,-9.814389677233473,-9.768237399308845,0.0702577027132083
52.53794829701946,19.893939878017868,-0.009718969859257243,-0.007212384516336101,-9.844432397251973,-9.83445605854749,-9.788303780622861,0.056128616629111505
53.257422827057816,19.896478044963537,-0.014795303750595679,-0.008728843400714226,-9.850548383881485,-9.836994225493159,-9.79084194756853,0.059706436312954025
53.98675011336384,19.894497365281588,-0.007952187178453585,-0.005882436700112237,-9.856847814660322,-9.834117779136921,-9.787965501212293,0.06888231344802875
54.72606508330747,19.902287829376935,-0.010223498079835025,-0.0011483714525226674,-9.863335508690318,-9.823537363017557,-9.777385085092929,0.08595042359738869
55.475504512005045,19.922178113228682,-0.01521769816485019,-0.008433166585305685,-9.870016349094895,-9.824317198103229,-9.7781649201786,0.09185142891629461
56.23520704762309,19.933139889791523,-0.0023706390980073877,-0.01008702429443531,-9.876895279261364,-9.838274961633175,-9.792122683708547,0.08477259555281691
57.005313237028545,19.950376218709437,-0.009153944775825096,-0.010894396840857468,-9.88397729969638,-9.852282211792145,-9.806129933867517,0.07784736582886254
57.78596555179025,19.952193689902273,-0.00702871114659942,-0.003484013881294601,-9.891267464018208,-9.864499660599634,-9.818347382675006,0.07292008134320227
58.577308414536674,19.95305847695544,-0.005992010992208918,0.00554406839860988,-9.898770875589824,-9.874321719496294,-9.828169441571665,0.07060143401815822
59.37948822567429,19.9521008356789,-0.0006305853536545669,0.014677750586116645,-9.906492683591111,-9.866124839734091,-9.819972561809463,0.08652012178164803
60.1926533904721,19.95479690809034,-0.006022730176542979,0.015570249739742081,-9.914438079142347,-9.857488329049707,-9.811336051125078,0.10310202801726831
